id,x,y,value,data_type,origin
9312,594,178,0.5445863778357005,depression,Emo
9313,188,133,0.4587655413858369,chronic-disease,Phys
9314,741,435,0.8013292437278507,anxiety,Emo
9315,563,124,0.4389050848569448,tornados,EnvNat
9316,390,43,0.2459561031511662,rare-earth-mining,EnvAntro
9317,553,150,0.8371438704702097,isolation,Emo
9318,346,312,0.0555466626202101,fire,EnvNat
9319,845,323,0.6473330381670878,healthcare-access,Socioeco
9320,751,445,0.5801988637742993,food-insecurity-index,Socioeco
9321,408,451,0.4171908971753911,heavy-metal-contamination,EnvAntro
9322,896,418,0.4866656220782831,obesity,Phys
9323,873,289,0.616479656130886,fire,EnvNat
9324,640,50,0.3586732991286652,extractive-industry-employment,Socioeco
9325,556,116,0.7491563383482543,plastic-pollution,EnvAntro
9326,276,235,0.0760874040805602,gini,Socioeco
9327,776,133,0.9523190875381748,chronic-disease,Phys
9328,264,50,0.3679937254040675,healthcare-access,Socioeco
9329,886,66,0.704351548666808,fire,EnvNat
9330,575,260,0.567078969537838,extractive-industry-employment,Socioeco
9331,414,481,0.7929461563935757,extractive-industry-employment,Socioeco
9332,266,205,0.2002375206888416,chronic-pain,Phys
9333,732,51,0.7596397908162124,autoimmune-disorders,Phys
9334,317,349,0.7760781831986099,floods,EnvNat
9335,872,432,0.9865254393829824,isolation,Emo
9336,865,236,0.6553408707436675,volcanic-eruptions,EnvNat
9337,137,73,0.1878787516423616,gdp,Socioeco
9338,296,89,0.6013925943055701,anxiety,Emo
9339,588,153,0.2611544590601323,gini,Socioeco
9340,756,150,0.085167323290874,chronic-pain,Phys
9341,800,138,0.0076931410893112,species-extinction,EnvAntro
9342,253,467,0.3196882319033226,fire,EnvNat
9343,713,63,0.1795152333535824,deforestation,EnvAntro
9344,716,148,0.582309660940326,heavy-metal-contamination,EnvAntro
9345,708,124,0.9147618138241116,gdp,Socioeco
9346,328,317,0.953708152649901,fire,EnvNat
9347,307,439,0.6990418808910751,obesity,Phys
9348,774,89,0.2297780927984828,earthquakes,EnvNat
9349,265,82,0.2851589928527874,neurological-conditions,Phys
9350,899,425,0.3071757288876642,extractive-industry-employment,Socioeco
9351,868,293,0.2560658819886856,fire,EnvNat
9352,665,67,0.79552888910921,smog,EnvAntro
9353,949,78,0.8740794406309276,rare-earth-mining,EnvAntro
9354,515,96,0.5405979273979672,volcanic-eruptions,EnvNat
9355,308,307,0.1791205387006427,smog,EnvAntro
9356,344,233,0.1832634970005143,isolation,Emo
9357,865,35,0.2826460692832572,neurological-conditions,Phys
9358,157,83,0.3783114878971395,tornados,EnvNat
9359,160,112,0.9735846435914352,floods,EnvNat
9360,382,290,0.4651708457074712,species-extinction,EnvAntro
9361,298,354,0.081873710111446,suicide,Emo
9362,561,317,0.7813862275394559,neurological-conditions,Phys
9363,864,76,0.6196255862381879,floods,EnvNat
9364,599,43,0.3909691011910269,gdp,Socioeco
9365,645,476,0.8144949905440846,suicide,Emo
9366,607,266,0.8179675815263502,extractive-industry-employment,Socioeco
9367,555,211,0.8904445307614198,isolation,Emo
9368,414,21,0.1170952605292511,species-extinction,EnvAntro
9369,802,62,0.5793073769027107,fire,EnvNat
9370,327,294,0.5022982633338897,fire,EnvNat
9371,851,93,0.5274955830699287,fire,EnvNat
9372,844,478,0.5426525366311674,depression,Emo
9373,338,247,0.9643930787209036,food-insecurity-index,Socioeco
9374,610,210,0.6824074014037429,neurological-conditions,Phys
9375,895,52,0.2291391975992176,fire,EnvNat
9376,826,78,0.2745521027752388,rare-earth-mining,EnvAntro
9377,615,159,0.7297919860207609,tornados,EnvNat
9378,526,200,0.2460873137975547,gdp,Socioeco
9379,910,307,0.2555821000322469,chronic-pain,Phys
9380,880,62,0.1895361933691481,fire,EnvNat
9381,201,140,0.4789238817802301,fire,EnvNat
9382,185,146,0.2787770112904761,isolation,Emo
9383,460,454,0.0530168850711332,rare-earth-mining,EnvAntro
9384,859,456,0.4891997944413526,rare-earth-mining,EnvAntro
9385,852,418,0.752727033131586,fire,EnvNat
9386,577,38,0.4021174443209717,suicide,Emo
9387,643,45,0.3629712545294475,deforestation,EnvAntro
9388,805,100,0.2081021026804926,species-extinction,EnvAntro
9389,448,460,0.5699608793932572,fire,EnvNat
9390,576,268,0.6374049968673248,isolation,Emo
9391,727,430,0.5478649176487437,suicide,Emo
9392,746,462,0.4650670277319674,fire,EnvNat
9393,62,36,0.5591165175728137,autoimmune-disorders,Phys
9394,612,195,0.7746542426647413,fire,EnvNat
9395,850,118,0.4098876004900897,autoimmune-disorders,Phys
9396,736,133,0.1526937562771685,fire,EnvNat
9397,684,20,0.7716569628868847,isolation,Emo
9398,842,57,0.4723989173325127,extractive-industry-employment,Socioeco
9399,946,438,0.3840869376213567,fire,EnvNat
9400,569,159,0.8755817346982548,depression,Emo
9401,655,109,0.6361166649627356,poverty-index,Socioeco
9402,384,49,0.6831702771180248,poverty-index,Socioeco
9403,158,466,0.1059899935577717,floods,EnvNat
9404,619,452,0.4277392238246519,suicide,Emo
9405,298,181,0.2785618508315414,plastic-pollution,EnvAntro
9406,561,129,0.4370244286115607,fire,EnvNat
9407,352,96,0.1863676069990931,fire,EnvNat
9408,834,427,0.7202134662906757,chronic-disease,Phys
9409,322,455,0.0590495898986316,fire,EnvNat
9410,728,69,0.2292938006992431,tornados,EnvNat
9411,43,62,0.2474077219855689,smog,EnvAntro
9412,481,120,0.4327891349486105,chronic-pain,Phys
9413,135,42,0.4804782067507035,suicide,Emo
9414,545,16,0.1589917860327032,community-resilience,Emo
9415,329,322,0.1613862521702933,food-insecurity-index,Socioeco
9416,668,23,0.9575469082965764,suicide,Emo
9417,212,50,0.8700914992231361,fire,EnvNat
9418,321,218,0.0158354885242179,migration-rate,Socioeco
9419,377,274,0.7049531637747349,chronic-disease,Phys
9420,491,153,0.4791578347172004,fire,EnvNat
9421,173,104,0.1433170084621093,rare-earth-mining,EnvAntro
9422,149,458,0.3899695674255516,gini,Socioeco
9423,325,214,0.6549246333142588,earthquakes,EnvNat
9424,117,465,0.2992180739779421,gdp,Socioeco
9425,202,162,0.593613712147026,respiratory-illness,Phys
9426,446,11,0.4256834753976588,obesity,Phys
9427,257,29,0.7012070087135133,fire,EnvNat
9428,367,6,0.7952508620460389,smog,EnvAntro
9429,534,218,0.7813012786500471,suicide,Emo
9430,814,41,0.1243867375281457,volcanic-eruptions,EnvNat
9431,727,432,0.8732764925698574,heavy-metal-contamination,EnvAntro
9432,871,52,0.4766565252186255,suicide,Emo
9433,699,465,0.7256331773713119,smog,EnvAntro
9434,604,43,0.8616489276763678,fire,EnvNat
9435,553,265,0.3712329919483987,fire,EnvNat
9436,178,469,0.7745839659406041,fire,EnvNat
9437,427,30,0.7348977902567004,fire,EnvNat
9438,586,71,0.6731099136021524,deforestation,EnvAntro
9439,739,86,0.7788979188517143,smog,EnvAntro
9440,754,455,0.874383913524793,food-insecurity-index,Socioeco
9441,684,75,0.0127136315516924,gdp,Socioeco
9442,861,139,0.3207258514504452,chronic-pain,Phys
9443,295,374,0.4416295395308427,fire,EnvNat
9444,54,65,0.8720896309252497,deforestation,EnvAntro
9445,770,107,0.6551582088083343,floods,EnvNat
9446,740,151,0.9163842535858152,fire,EnvNat
9447,514,194,0.5744905305658888,fire,EnvNat
9448,313,295,0.2002162180099043,smog,EnvAntro
9449,288,97,0.1293416716192544,gdp,Socioeco
9450,165,42,0.8746854466742621,heavy-metal-contamination,EnvAntro
9451,169,126,0.4005871240652514,respiratory-illness,Phys
9452,833,239,0.4960963908268704,fire,EnvNat
9453,529,160,0.119640928091892,fire,EnvNat
9454,606,220,0.8730498305301532,fire,EnvNat
9455,701,75,0.7141470912952418,migration-rate,Socioeco
9456,808,98,0.8047943308825024,neurological-conditions,Phys
9457,352,254,0.0869159862933588,deforestation,EnvAntro
9458,234,138,0.7995195443863192,heavy-metal-contamination,EnvAntro
9459,786,159,0.6283293558434154,obesity,Phys
9460,544,157,0.0458772978347203,healthcare-access,Socioeco
9461,837,151,0.2037003085657861,smog,EnvAntro
9462,644,97,0.8594515356025133,plastic-pollution,EnvAntro
9463,970,57,0.3324754668845885,depression,Emo
9464,504,180,0.4648726202463697,fire,EnvNat
9465,831,441,0.7821138852142341,volcanic-eruptions,EnvNat
9466,770,445,0.97916286167213,depression,Emo
9467,301,264,0.8002933930147762,floods,EnvNat
9468,670,102,0.6201128636457689,chronic-disease,Phys
9469,853,454,0.8628708083158162,fire,EnvNat
9470,475,218,0.1775530147516736,cancer-rate,Phys
9471,774,468,0.5957120031902354,plastic-pollution,EnvAntro
9472,195,148,0.5306309635944891,fire,EnvNat
9473,17,45,0.7869469882665346,poverty-index,Socioeco
9474,991,481,0.990509467752514,species-extinction,EnvAntro
9475,680,156,0.9552297280234794,community-resilience,Emo
9476,325,15,0.8286764044673981,fire,EnvNat
9477,815,70,0.4891439634066467,fire,EnvNat
9478,840,101,0.3316206466996371,fire,EnvNat
9479,454,54,0.5434475414048252,obesity,Phys
9480,874,56,0.6958370495021023,isolation,Emo
9481,842,65,0.3179804342550772,neurological-conditions,Phys
9482,622,206,0.2706032186374831,floods,EnvNat
9483,694,451,0.5691811682473784,extractive-industry-employment,Socioeco
9484,161,115,0.2855282052946932,plastic-pollution,EnvAntro
9485,170,445,0.4673713580149723,fire,EnvNat
9486,723,429,0.3934682976581682,anxiety,Emo
9487,525,235,0.7088656667346976,gdp,Socioeco
9488,557,456,0.651859894534891,smog,EnvAntro
9489,471,435,0.4125256043760663,fire,EnvNat
9490,664,134,0.7578501784729078,fire,EnvNat
9491,241,43,0.0967857003360176,community-resilience,Emo
9492,568,186,0.3762457015807908,extractive-industry-employment,Socioeco
9493,741,41,0.602589883050739,volcanic-eruptions,EnvNat
9494,755,429,0.6810551033293587,volcanic-eruptions,EnvNat
9495,790,240,0.2519435192282975,community-resilience,Emo
9496,592,97,0.2927072766402747,fire,EnvNat
9497,898,478,0.5690241846493131,rare-earth-mining,EnvAntro
9498,588,221,0.8036687554877567,fire,EnvNat
9499,761,36,0.3358017509055192,fire,EnvNat
9500,491,114,0.1616240412104739,deforestation,EnvAntro
9501,33,480,0.1434954245843875,fire,EnvNat
9502,829,141,0.3297860539639121,anxiety,Emo
9503,861,454,0.8611983685558313,species-extinction,EnvAntro
9504,743,30,0.6706754307301805,chronic-pain,Phys
9505,272,42,0.6030779381274395,deforestation,EnvAntro
9506,99,476,0.8831674688312434,fire,EnvNat
9507,337,272,0.3134661538086282,fire,EnvNat
9508,852,270,0.7282000160725118,gdp,Socioeco
9509,715,61,0.391106539427605,heavy-metal-contamination,EnvAntro
9510,321,256,0.690059955100492,chronic-disease,Phys
9511,7,479,0.0880683517151141,migration-rate,Socioeco
9512,352,280,0.995143120193789,migration-rate,Socioeco
9513,586,290,0.7005607017307389,healthcare-access,Socioeco
9514,588,437,0.540063202916955,fire,EnvNat
9515,635,84,0.406661673696242,species-extinction,EnvAntro
9516,278,435,0.142372857157045,fire,EnvNat
9517,643,470,0.1079551731020928,fire,EnvNat
9518,884,237,0.2868455746422383,neurological-conditions,Phys
9519,876,291,0.4267028306003317,cancer-rate,Phys
9520,559,439,0.0174774299977418,anxiety,Emo
9521,868,456,0.1309962286251754,fire,EnvNat
9522,739,442,0.4757490227649055,fire,EnvNat
9523,278,10,0.5044739717818768,anxiety,Emo
9524,911,455,0.9628171771912946,fire,EnvNat
9525,227,477,0.5034723047744654,respiratory-illness,Phys
9526,766,79,0.6640910496057116,suicide,Emo
9527,232,126,0.8520709618368439,earthquakes,EnvNat
9528,897,319,0.5785585587869866,extractive-industry-employment,Socioeco
9529,554,88,0.5328652650439873,healthcare-access,Socioeco
9530,661,114,0.5073627461568262,fire,EnvNat
9531,655,168,0.5023523189784067,fire,EnvNat
9532,819,80,0.2261565473210959,volcanic-eruptions,EnvNat
9533,296,95,0.0816561251511686,obesity,Phys
9534,785,223,0.1683624766556651,depression,Emo
9535,166,128,0.7874355353307597,neurological-conditions,Phys
9536,525,119,0.9855339144443492,obesity,Phys
9537,510,211,0.1706221113974204,heavy-metal-contamination,EnvAntro
9538,494,113,0.4239139968837154,gini,Socioeco
9539,784,193,0.0007753688532197,fire,EnvNat
9540,896,327,0.5059407757743937,healthcare-access,Socioeco
9541,337,285,0.9587785792726438,obesity,Phys
9542,621,116,0.140685719296738,floods,EnvNat
9543,772,34,0.322738216561116,plastic-pollution,EnvAntro
9544,784,72,0.6032870829322302,fire,EnvNat
9545,777,169,0.6974326824937602,migration-rate,Socioeco
9546,324,459,0.7602657411902797,healthcare-access,Socioeco
9547,303,313,0.7506978788100351,heavy-metal-contamination,EnvAntro
9548,170,131,0.8237492941191962,chronic-pain,Phys
9549,428,3,0.5673188798721036,fire,EnvNat
9550,473,459,0.8422846897336754,deforestation,EnvAntro
9551,247,144,0.894529354397056,autoimmune-disorders,Phys
9552,772,420,0.5835324781823328,gini,Socioeco
9553,593,115,0.978615234255779,fire,EnvNat
9554,897,324,0.3258103439005332,gini,Socioeco
9555,421,34,0.1912652714554203,community-resilience,Emo
9556,329,5,0.4100090366380237,fire,EnvNat
9557,830,315,0.8550999231666889,volcanic-eruptions,EnvNat
9558,736,159,0.9835772389283932,fire,EnvNat
9559,302,36,0.709213407652836,respiratory-illness,Phys
9560,768,447,0.946854835905688,respiratory-illness,Phys
9561,576,226,0.7815220706067747,migration-rate,Socioeco
9562,234,91,0.572730667229554,heavy-metal-contamination,EnvAntro
9563,507,180,0.0357954379697206,food-insecurity-index,Socioeco
9564,294,471,0.7955525455006605,cancer-rate,Phys
9565,834,304,0.7676818429527333,respiratory-illness,Phys
9566,626,101,0.917671432016098,fire,EnvNat
9567,767,103,0.3865988888587922,chronic-disease,Phys
9568,499,82,0.739279119846218,healthcare-access,Socioeco
9569,549,95,0.8923399565921966,depression,Emo
9570,639,185,0.2354010703861795,fire,EnvNat
9571,516,148,0.069216641573564,chronic-disease,Phys
9572,783,193,0.4257088052119973,fire,EnvNat
9573,592,124,0.990440793973956,fire,EnvNat
9574,567,206,0.6069103557001404,isolation,Emo
9575,68,458,0.2198836709560118,fire,EnvNat
9576,264,481,0.3088836392775129,fire,EnvNat
9577,765,159,0.9476677807768829,deforestation,EnvAntro
9578,308,58,0.2464684238236588,neurological-conditions,Phys
9579,510,165,0.4173105415320224,heavy-metal-contamination,EnvAntro
9580,385,467,0.2569474890315429,fire,EnvNat
9581,201,443,0.1851190719436419,migration-rate,Socioeco
9582,255,456,0.5826260281676113,volcanic-eruptions,EnvNat
9583,695,144,0.3401136078774662,cancer-rate,Phys
9584,632,98,0.3074533139938629,floods,EnvNat
9585,917,36,0.7039143500159319,fire,EnvNat
9586,857,73,0.5937874244771725,tornados,EnvNat
9587,793,457,0.9251217318864366,fire,EnvNat
9588,272,87,0.2559434419664537,fire,EnvNat
9589,726,439,0.5377292394383176,migration-rate,Socioeco
9590,91,57,0.7376127907191397,cancer-rate,Phys
9591,71,68,0.2491290820046631,neurological-conditions,Phys
9592,538,469,0.7721238105086825,fire,EnvNat
9593,746,48,0.799449170651818,deforestation,EnvAntro
9594,692,65,0.904244644858996,rare-earth-mining,EnvAntro
9595,235,140,0.2821237344536406,obesity,Phys
9596,597,248,0.6845733914446303,fire,EnvNat
9597,992,57,0.7315419511005753,plastic-pollution,EnvAntro
9598,377,475,0.3381527020815575,chronic-disease,Phys
9599,470,457,0.9241239353032834,fire,EnvNat
9600,538,157,0.9732223806167978,fire,EnvNat
9601,771,43,0.7731950418810675,fire,EnvNat
9602,283,211,0.0752439642803043,species-extinction,EnvAntro
9603,653,142,0.213270893511617,fire,EnvNat
9604,364,302,0.1098156285222988,extractive-industry-employment,Socioeco
9605,663,158,0.9661471946747416,respiratory-illness,Phys
9606,355,29,0.6426676701083078,depression,Emo
9607,721,64,0.7348180497482905,food-insecurity-index,Socioeco
9608,667,145,0.6863807009180969,smog,EnvAntro
9609,660,454,0.2990829638905684,plastic-pollution,EnvAntro
9610,127,68,0.8995123240482874,deforestation,EnvAntro
9611,238,77,0.1404840921781049,fire,EnvNat
9612,227,86,0.8163763562464953,fire,EnvNat
9613,588,306,0.1494447609518396,migration-rate,Socioeco
9614,384,245,0.3004880628769174,autoimmune-disorders,Phys
9615,845,230,0.747800974939323,tornados,EnvNat
9616,824,302,0.8881826020995258,depression,Emo
9617,874,459,0.6207958110575422,isolation,Emo
9618,888,38,0.3096854813215198,gdp,Socioeco
9619,563,217,0.5568931316585978,autoimmune-disorders,Phys
9620,227,159,0.2512362847747366,fire,EnvNat
9621,884,444,0.8297012576671906,migration-rate,Socioeco
9622,823,135,0.1534731650229945,fire,EnvNat
9623,603,51,0.8904800377369494,smog,EnvAntro
9624,207,32,0.0827702779266759,respiratory-illness,Phys
9625,970,355,0.443554878879975,fire,EnvNat
9626,828,85,0.6827604952212679,fire,EnvNat
9627,605,108,0.8478017041871285,autoimmune-disorders,Phys
9628,115,62,0.8168816828495246,floods,EnvNat
9629,591,62,0.8915208821453082,rare-earth-mining,EnvAntro
9630,318,206,0.3934892246251061,rare-earth-mining,EnvAntro
9631,323,293,0.9637569873288367,neurological-conditions,Phys
9632,522,100,0.2315992089646689,fire,EnvNat
9633,562,455,0.3044933453931197,fire,EnvNat
9634,888,71,0.669760783889158,healthcare-access,Socioeco
9635,701,436,0.970061917477658,healthcare-access,Socioeco
9636,303,230,0.0918644901438436,neurological-conditions,Phys
9637,212,155,0.2527825053456243,tornados,EnvNat
9638,298,60,0.2986478620670693,extractive-industry-employment,Socioeco
9639,274,442,0.5759305522045515,obesity,Phys
9640,685,424,0.2852577369042247,healthcare-access,Socioeco
9641,165,75,0.2320928037575406,plastic-pollution,EnvAntro
9642,553,50,0.1446964215299636,fire,EnvNat
9643,637,460,0.817060873901259,fire,EnvNat
9644,722,205,0.8898756631382319,chronic-disease,Phys
9645,239,51,0.9020422202564308,plastic-pollution,EnvAntro
9646,867,293,0.4235197109521064,respiratory-illness,Phys
9647,540,203,0.2460358450171939,anxiety,Emo
9648,483,464,0.3436233378185732,deforestation,EnvAntro
9649,750,469,0.3148451280247685,respiratory-illness,Phys
9650,695,149,0.9294575391564548,gini,Socioeco
9651,554,93,0.4840717630850201,earthquakes,EnvNat
9652,553,185,0.9533369335213656,obesity,Phys
9653,772,473,0.1861636517303806,food-insecurity-index,Socioeco
9654,860,113,0.3350704312775889,fire,EnvNat
9655,610,172,0.637588395249634,volcanic-eruptions,EnvNat
9656,158,74,0.3154968560934278,rare-earth-mining,EnvAntro
9657,216,49,0.5451873217123693,plastic-pollution,EnvAntro
9658,245,39,0.3614520645471761,fire,EnvNat
9659,981,476,0.4545239503930266,rare-earth-mining,EnvAntro
9660,956,471,0.5479883383649614,fire,EnvNat
9661,782,189,0.7346328381699438,neurological-conditions,Phys
9662,322,480,0.3123827213248349,depression,Emo
9663,746,49,0.0426844061435146,cancer-rate,Phys
9664,814,42,0.1481268509820767,heavy-metal-contamination,EnvAntro
9665,619,102,0.8584967185297769,migration-rate,Socioeco
9666,303,442,0.6552290823757089,deforestation,EnvAntro
9667,305,207,0.4741171810489825,chronic-disease,Phys
9668,520,128,0.7813867372330832,autoimmune-disorders,Phys
9669,227,481,0.4386823967493519,fire,EnvNat
9670,559,436,0.1926331688487434,extractive-industry-employment,Socioeco
9671,543,477,0.2632911531479184,migration-rate,Socioeco
9672,928,433,0.0041647065086181,chronic-pain,Phys
9673,934,44,0.893574622599777,fire,EnvNat
9674,740,98,0.7817600830282625,fire,EnvNat
9675,812,54,0.5419121426702737,fire,EnvNat
9676,883,237,0.8315822814734046,community-resilience,Emo
9677,723,160,0.2498219897554066,fire,EnvNat
9678,218,21,0.7946824058885388,fire,EnvNat
9679,843,83,0.9735080122467666,autoimmune-disorders,Phys
